date,polar
2018-09-12,none
2018-09-12,pos
2018-09-12,neg
2018-09-12,pos
2018-09-12,pos
2018-09-12,pos
2018-09-12,pos
2018-09-12,pos
2018-09-12,pos
2018-09-12,neg
2018-09-12,none
2018-09-12,pos
2018-09-12,pos
2018-09-12,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,neg
2018-09-11,pos
2018-09-11,neg
2018-09-11,none
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,none
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,neg
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,neg
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,neg
2018-09-11,neg
2018-09-11,neg
2018-09-11,neg
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-11,neg
2018-09-11,none
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,pos
2018-09-11,neg
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,neg
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,neg
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,none
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,neg
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,none
2018-09-10,neg
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,none
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,neg
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,none
2018-09-10,neg
2018-09-10,neg
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-10,pos
2018-09-10,none
2018-09-10,pos
2018-09-10,pos
2018-09-10,pos
2018-09-10,neg
2018-09-09,neg
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,none
2018-09-09,neg
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,neg
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,none
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,none
2018-09-09,pos
2018-09-09,pos
2018-09-09,neg
2018-09-09,pos
2018-09-09,pos
2018-09-09,neg
2018-09-09,neg
2018-09-09,pos
2018-09-09,pos
2018-09-09,none
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-09,neg
2018-09-09,pos
2018-09-09,pos
2018-09-09,pos
2018-09-08,pos
2018-09-08,none
2018-09-08,neg
2018-09-08,neg
2018-09-08,neg
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,neg
2018-09-08,pos
2018-09-08,pos
2018-09-08,none
2018-09-08,neg
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,neg
2018-09-08,pos
2018-09-08,none
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,neg
2018-09-08,neg
2018-09-08,neg
2018-09-08,none
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,pos
2018-09-08,none
2018-09-08,pos
2018-09-08,neg
2018-09-08,neg
2018-09-08,pos
2018-09-08,neg
2018-09-08,pos
2018-09-08,neg
2018-09-08,pos
2018-09-08,neg
2018-09-08,none
2018-09-08,neg
2018-09-08,pos
2018-09-08,pos
2018-09-08,neg
2018-09-08,neg
2018-09-08,pos
2018-09-08,neg
2018-09-08,neg
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,neg
2018-09-07,neg
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,none
2018-09-07,neg
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,none
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,neg
2018-09-07,pos
2018-09-07,none
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,none
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,neg
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,none
2018-09-07,neg
2018-09-07,pos
2018-09-07,neg
2018-09-07,neg
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-07,pos
2018-09-06,neg
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,none
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-06,neg
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,pos
2018-09-06,none
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-06,neg
2018-09-06,neg
2018-09-06,neg
2018-09-06,neg
2018-09-06,pos
2018-09-06,none
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-06,neg
2018-09-06,pos
2018-09-06,neg
2018-09-06,none
2018-09-06,pos
2018-09-06,pos
2018-09-06,neg
2018-09-06,neg
2018-09-05,pos
2018-09-05,neg
2018-09-05,neg
2018-09-05,pos
2018-09-05,neg
2018-09-05,none
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,pos
2018-09-05,neg
2018-09-05,pos
2018-09-05,none
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,none
2018-09-05,neg
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,none
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,none
2018-09-05,neg
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,none
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,none
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,neg
2018-09-05,pos
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,none
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,neg
2018-09-05,none
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,none
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,neg
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-05,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,neg
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,none
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,none
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,none
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,none
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,none
2018-09-04,pos
2018-09-04,neg
2018-09-04,neg
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,pos
2018-09-04,pos
2018-09-04,neg
2018-09-04,none
2018-09-04,pos
2018-09-04,neg
2018-09-04,pos
2018-09-04,neg
2018-09-03,neg
2018-09-03,neg
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,neg
2018-09-03,neg
2018-09-03,pos
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,none
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,neg
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,pos
2018-09-03,none
2018-09-02,neg
2018-09-02,pos
2018-09-02,neg
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,neg
2018-09-02,neg
2018-09-02,none
2018-09-02,neg
2018-09-02,neg
2018-09-02,neg
2018-09-02,pos
2018-09-02,neg
2018-09-02,pos
2018-09-02,neg
2018-09-02,neg
2018-09-02,neg
2018-09-02,none
2018-09-02,pos
2018-09-02,pos
2018-09-02,neg
2018-09-02,pos
2018-09-02,neg
2018-09-02,pos
2018-09-02,pos
2018-09-02,neg
2018-09-02,neg
2018-09-02,none
2018-09-02,pos
2018-09-02,neg
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,neg
2018-09-02,pos
2018-09-02,pos
2018-09-02,none
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-02,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,none
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,none
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,none
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,neg
2018-09-01,none
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,none
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,none
2018-09-01,pos
2018-09-01,neg
2018-09-01,neg
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,neg
2018-09-01,pos
2018-09-01,none
2018-09-01,neg
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-09-01,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,neg
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,neg
2018-08-31,neg
2018-08-31,neg
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,none
2018-08-31,neg
2018-08-31,pos
2018-08-31,neg
2018-08-31,neg
2018-08-31,pos
2018-08-31,neg
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,pos
2018-08-31,pos
2018-08-31,neg
2018-08-31,pos
2018-08-31,neg
2018-08-31,none
2018-08-31,pos
2018-08-31,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,none
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,none
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,none
2018-08-30,neg
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,none
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,none
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,none
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,none
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,neg
2018-08-30,pos
2018-08-30,none
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,none
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,neg
2018-08-30,neg
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,pos
2018-08-30,none
2018-08-30,pos
2018-08-30,neg
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,pos
2018-08-30,neg
2018-08-30,none
2018-08-30,neg
2018-08-30,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,none
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,neg
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,neg
2018-08-29,none
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,none
2018-08-29,pos
2018-08-29,neg
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,none
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,neg
2018-08-29,none
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,none
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,neg
2018-08-29,neg
2018-08-29,pos
2018-08-29,neg
2018-08-29,none
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,none
2018-08-29,neg
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,neg
2018-08-29,none
2018-08-29,neg
2018-08-29,pos
2018-08-29,neg
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,pos
2018-08-29,none
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,neg
2018-08-28,pos
2018-08-28,neg
2018-08-28,pos
2018-08-28,none
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,none
2018-08-28,pos
2018-08-28,pos
2018-08-28,neg
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,none
2018-08-28,neg
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,pos
2018-08-28,neg
2018-08-28,neg
2018-08-28,pos
2018-08-28,pos
2018-08-28,none
2018-08-28,pos
